name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,left_knee_angle,left_hip_angle
1,1,82,14,52,23
1,8,20,10,104,4
1,151,125,93,152,4
1,132,126,143,23,42
1,122,28,20,132,12
1,92,14,101,62,10
1,144,81,132,158,32
1,97,50,48,93,59
1,12,91,48,57,7
1,125,128,91,39,1
1,3,14,8,61,9
1,127,110,68,113,11
1,37,78,4,71,44
1,137,100,26,86,38
1,88,138,7,125,17
1,121,105,135,86,26
1,123,111,23,82,9
1,125,107,7,1,17
1,38,107,73,80,14
1,102,90,65,76,41
1,113,79,44,50,2
1,42,124,59,103,52
1,122,18,5,61,49
1,23,99,14,24,12
1,120,26,53,83,16
1,52,83,118,154,40
1,137,1,45,29,25
1,82,117,4,58,13
1,146,146,66,104,21
1,30,83,59,5,2
1,22,131,112,140,14
1,88,126,82,56,31
1,75,22,4,108,19
1,3,130,16,6,1
1,107,37,79,81,58
1,13,77,36,40,41
1,135,56,106,100,3
1,109,35,22,126,53
1,107,89,115,40,47
1,119,66,60,17,41
1,4,43,62,109,42
1,79,52,0,96,38
1,50,4,63,151,48
1,14,96,70,120,52
1,84,28,121,94,13
1,115,48,146,69,13
1,26,145,59,113,55
1,99,25,76,61,26
1,119,119,100,122,39
1,85,68,25,134,13
1,104,46,73,139,55
1,146,86,150,71,19
1,108,19,56,13,22
1,141,98,147,0,20
1,153,4,17,66,48
1,147,64,100,11,14
1,0,132,59,122,18
1,147,78,85,99,61
1,13,133,22,46,53
1,122,53,26,135,46
1,45,39,46,113,22
1,152,131,93,49,57
1,62,77,33,18,61
1,45,27,49,76,55
1,55,54,50,10,61
1,5,98,109,160,45
1,69,44,111,81,34
1,49,8,45,160,34
1,40,116,138,36,50
1,107,83,149,102,56
1,10,26,118,36,19
1,70,143,129,33,5
1,8,30,69,34,40
1,115,39,112,63,21
1,80,3,10,19,27
1,8,115,36,7,50
1,143,105,2,135,28
1,28,121,19,122,33
1,141,82,132,96,27
1,145,83,21,33,5
1,141,109,134,8,39
1,71,30,0,162,55
1,50,0,135,120,55
1,102,37,24,118,61
1,12,120,33,149,61
1,68,49,20,157,32
1,7,93,85,4,10
1,116,15,9,95,42
1,146,20,105,122,32
1,40,41,41,33,42
1,57,81,127,8,13
1,134,20,4,81,44
1,101,127,130,66,27
1,50,58,44,106,14
1,2,26,56,44,49
1,58,95,141,106,8
1,24,39,145,12,7
1,29,123,21,159,50
1,151,26,115,109,51
1,42,88,48,80,25
1,69,73,3,104,15
1,86,135,59,81,15
1,141,45,112,158,26
1,133,144,134,75,57
1,131,27,54,64,61
1,42,106,110,52,11
1,72,82,21,102,11
1,96,45,43,136,25
1,68,107,41,100,59
1,94,19,69,88,23
1,103,83,29,87,46
1,147,40,141,41,48
1,148,147,67,18,34
1,92,65,18,33,15
1,132,103,130,109,11
1,25,16,105,2,23
1,61,126,73,17,21
1,73,107,33,14,53
1,0,145,20,71,13
1,86,117,36,127,11
1,0,130,100,51,20
1,90,0,147,144,61
1,51,66,77,90,20
1,7,6,13,92,14
1,41,21,16,3,35
1,118,138,54,74,49
1,122,130,47,59,62
1,74,18,125,23,12
1,113,113,67,4,9
1,74,131,150,97,32
1,50,5,43,61,17
1,148,19,54,147,39
1,74,76,72,34,58
1,89,99,57,93,24
1,44,107,51,151,38
1,1,64,106,113,38
1,92,46,73,132,26
1,58,98,84,105,48
1,90,28,97,13,56
1,80,95,77,100,9
1,23,40,6,45,25
1,33,68,141,114,41
1,123,95,33,146,62
1,94,123,34,84,0
1,133,13,97,124,43
1,140,110,37,151,0
1,56,45,85,105,49
1,81,119,111,97,2
1,139,139,75,134,40
1,102,107,24,113,26
1,7,76,70,5,39
1,101,18,128,15,5
1,79,40,62,156,36
1,31,66,92,145,26
1,76,14,72,57,62
1,127,89,34,145,47
1,25,130,5,59,22
1,35,132,40,129,46
1,21,22,40,60,22
1,147,23,4,80,47
1,10,90,97,105,31
1,59,20,90,41,61
1,127,148,47,3,50
1,107,13,55,153,56
1,89,99,121,41,24
1,61,132,148,35,46
1,78,133,14,101,36
1,50,29,118,94,3
1,9,146,122,88,57
1,120,54,121,31,27
1,59,118,50,71,1
1,65,61,56,154,42
1,43,124,2,162,23
1,117,90,98,111,0
1,74,84,93,156,10
1,37,12,4,62,51
1,86,31,98,15,15
1,86,11,133,132,4
1,85,76,38,34,35
1,52,116,15,24,5
1,109,89,59,142,1
1,68,142,79,156,16
1,106,0,135,125,44
1,3,21,9,137,24
1,52,42,59,97,48
1,111,106,137,63,26
1,26,129,86,53,16
1,139,51,13,129,13
1,100,119,128,69,51
1,60,35,61,29,24
1,21,102,61,71,57
1,63,140,86,42,35
1,5,90,95,17,17
1,35,14,80,90,23
1,141,44,31,105,2
1,81,64,141,57,35
1,44,81,144,121,9
1,71,30,101,52,30
1,116,127,144,1,36
1,24,125,64,141,24
1,151,142,40,84,38
1,110,50,44,98,3
1,21,37,87,145,3
1,23,68,133,16,22
1,22,54,68,41,11
1,109,71,15,103,20
1,52,37,123,54,16
1,31,67,94,26,7
1,91,2,77,131,52
1,63,105,36,69,18
1,9,57,133,89,47
1,52,88,37,21,62
1,65,59,34,124,34
1,126,71,111,4,25
1,59,121,132,73,16
1,24,51,96,138,34
1,53,10,12,119,14
1,147,132,12,35,19
1,48,106,112,84,7
1,112,129,139,141,22
1,58,110,98,45,55
1,120,129,131,19,16
1,144,67,40,15,51
1,105,32,24,94,55
1,29,120,97,115,24
1,65,41,35,50,0
1,39,105,117,103,21
1,15,103,99,73,51
1,106,60,29,64,23
1,59,118,44,53,53
1,2,117,111,153,53
1,15,61,51,82,61
1,94,20,63,69,52
1,96,54,14,84,13
1,23,38,54,24,30
1,24,90,91,122,29
1,13,83,63,3,7
1,82,92,72,80,18
1,100,63,1,90,25
1,105,26,25,36,17
1,113,102,45,3,44
1,75,48,62,64,53
1,78,98,11,99,54
1,60,90,143,91,26
1,80,3,150,148,45
1,57,79,70,8,59
1,134,26,33,67,12
1,65,98,94,68,38
1,147,69,29,101,25
1,143,59,9,60,15
1,65,7,46,144,11
1,29,124,111,135,20
1,77,136,57,89,42
1,69,64,110,161,26
1,43,16,107,68,22
1,82,39,33,57,27
1,117,138,69,39,46
1,29,6,12,48,12
1,2,30,104,52,2
1,130,16,70,119,33
1,77,135,127,52,7
1,31,66,0,135,21
1,120,116,92,27,8
1,134,77,51,154,10
1,22,139,121,89,43
1,61,36,55,59,18
1,71,117,40,159,17
1,80,120,116,7,58
1,20,60,0,80,51
1,66,143,69,56,38
1,142,60,56,35,45
1,92,54,2,134,2
1,10,11,0,50,2
1,41,31,59,12,15
1,60,16,61,45,58
1,96,16,90,90,25
1,96,19,18,48,28
1,60,55,84,126,46
1,107,78,31,136,59
1,131,71,1,71,51
1,79,138,148,10,4
1,118,86,140,96,34
1,69,40,94,52,27
1,55,39,84,52,12
1,96,59,138,65,11
1,100,37,106,40,62
1,76,33,113,130,62
1,42,114,46,21,24
1,138,148,84,118,27
1,92,86,131,37,40
1,91,49,8,13,24
1,121,65,51,29,41
1,46,107,21,78,32
1,65,22,9,22,47
1,115,31,55,25,52
1,106,47,78,148,0
1,106,66,142,43,8
1,125,99,44,160,7
1,35,27,99,159,0
1,10,137,115,139,46
1,127,111,115,159,28
1,114,26,119,67,29
1,61,75,112,65,22
1,109,56,145,132,29
1,54,21,67,96,9
1,111,97,80,98,40
1,22,32,113,158,28
1,118,15,125,41,44
1,78,136,95,103,60
1,43,77,101,6,59
1,31,106,20,96,1
1,105,132,67,26,8
1,144,39,16,144,59
1,21,131,44,119,14
1,14,104,8,27,60
1,126,134,144,11,47
1,74,4,96,44,3
1,30,15,58,46,55
1,132,111,132,1,32
1,134,108,33,61,13
1,148,128,88,40,21
1,53,48,65,111,21
1,97,122,142,86,20
1,95,15,1,37,42
1,51,22,75,153,48
1,147,110,94,59,4
1,75,26,97,132,53
1,77,63,120,139,41
1,142,40,59,52,35
1,33,108,145,135,20
1,139,29,42,71,27
1,74,7,83,128,16
1,25,37,102,108,44
1,67,47,4,92,31
1,4,122,9,98,17
1,70,57,50,75,22
1,120,31,9,35,8
1,32,59,139,137,33
1,117,94,47,55,39
1,30,131,52,118,25
1,28,58,138,68,39
1,141,111,81,109,3
1,78,29,10,55,18
1,49,71,113,71,6
1,82,134,51,10,20
1,92,113,145,39,0
1,96,14,81,148,40
1,142,11,63,53,18
1,7,112,110,81,21
1,103,0,123,161,25
1,42,3,73,12,23
1,54,95,98,41,2
1,21,96,97,159,47
1,106,99,60,106,20
1,102,10,31,26,27
1,92,35,65,89,42
1,37,81,73,141,2
1,4,23,139,36,40
1,31,69,143,125,54
1,63,121,54,24,20
1,54,55,91,39,12
1,40,22,52,16,52
1,143,50,58,101,10
1,127,34,106,116,33
1,110,142,41,5,26
1,14,30,121,5,1
1,77,40,72,69,19
1,53,115,88,134,20
1,134,142,57,45,7
1,149,7,147,131,32
1,103,82,20,97,11
1,30,130,26,47,4
1,37,86,115,87,47
1,44,79,81,134,60
1,52,9,126,57,43
1,147,13,37,145,26
1,18,91,120,93,60
1,138,136,26,135,34
1,19,24,62,157,21
1,125,131,55,109,28
1,24,137,30,135,45
1,40,115,43,0,19
1,35,46,56,78,34
1,121,134,63,52,39
1,131,103,29,0,14
1,16,52,13,47,31
1,49,31,43,64,60
1,115,10,108,122,46
1,130,71,13,20,5
1,108,47,29,145,51
1,107,36,38,126,29
1,0,144,18,157,22
1,1,56,21,70,37
1,72,43,42,20,26
1,89,102,105,31,29
1,123,96,92,152,20
1,43,26,45,76,32
1,106,73,72,46,42
1,69,138,89,87,38
1,21,101,30,24,53
1,103,121,60,39,47
1,39,113,111,10,14
1,122,11,138,22,0
1,63,10,102,138,17
1,53,76,148,156,21
1,101,27,1,152,20
1,101,59,8,105,48
1,120,111,55,140,25
1,148,14,26,151,28
1,119,79,141,99,13
1,106,137,35,81,51
1,128,108,73,98,27
1,68,74,58,119,20
1,75,18,142,103,17
1,152,56,113,70,30
1,41,118,43,106,36
1,115,140,1,107,8
1,132,3,76,39,18
1,24,91,44,50,37
1,34,128,137,85,59
1,16,36,122,49,44
1,34,51,139,29,56
1,101,16,128,120,26
1,39,120,0,16,4
1,36,82,103,96,16
1,53,146,39,37,45
1,1,4,25,105,25
1,41,99,0,124,8
1,13,58,61,154,58
1,114,3,110,130,54
1,131,123,142,51,24
1,125,24,24,110,41
1,39,11,25,66,52
1,74,0,51,139,49
1,143,78,134,19,19
1,53,54,70,65,47
1,129,64,126,156,45
1,97,49,45,77,16
1,139,93,97,147,34
1,109,0,30,76,9
1,2,116,45,100,56
1,33,77,18,10,41
1,121,82,126,71,15
1,4,49,54,136,60
1,136,91,51,98,10
1,118,40,21,93,49
1,143,96,26,134,59
1,96,42,18,151,37
1,102,35,16,7,42
1,41,59,1,58,28
1,49,146,25,15,7
1,99,42,92,2,19
1,116,20,42,139,57
1,152,79,33,54,25
1,41,67,13,118,23
1,4,48,56,126,62
1,91,40,104,107,1
1,80,41,85,76,26
1,101,73,49,48,6
1,141,55,107,61,57
1,110,14,8,34,4
1,103,105,1,162,10
1,113,71,49,77,10
1,6,70,72,139,34
1,26,86,101,155,19
1,72,0,13,16,9
1,87,66,46,113,39
1,82,26,56,65,29
1,6,112,55,94,48
1,81,88,148,2,14
1,151,26,40,11,29
1,64,107,130,142,54
1,62,45,115,137,54
1,87,104,132,79,48
1,64,131,133,60,1
1,51,42,98,89,7
1,62,62,102,105,44
1,66,83,119,156,49
1,107,8,40,98,1
1,27,46,27,71,47
1,115,85,147,104,46
1,41,12,32,83,25
1,55,20,37,66,56
1,53,110,22,14,54
1,27,76,82,139,34
1,33,71,47,72,41
1,34,10,23,58,40
1,42,38,33,4,41
1,37,4,130,89,60
1,22,81,56,97,25
1,1,73,10,141,9
1,32,142,0,9,54
1,108,113,24,108,59
1,74,73,96,55,35
1,85,7,72,66,36
1,48,109,111,65,24
1,80,26,80,99,15
1,43,43,48,116,62
1,4,68,101,126,32
1,120,68,3,30,39
1,149,11,150,32,19
1,42,12,100,62,13
1,12,99,17,20,42
1,118,102,139,27,38
1,68,122,146,39,51
1,141,127,136,109,0
1,12,70,43,1,9
1,121,132,103,77,18
1,107,9,124,97,29
1,93,139,46,116,7
1,131,82,13,43,42
1,51,117,40,118,3
1,7,129,46,98,59
1,63,44,58,29,60
1,55,13,148,93,12
1,130,43,1,67,31
1,67,31,128,23,9
1,140,111,87,37,47
1,4,139,40,26,34
1,111,61,123,77,46
1,131,45,130,15,21
1,55,92,60,71,47
1,135,52,18,31,61
1,103,54,40,155,7
1,9,68,75,136,41
1,57,7,15,149,59
1,114,128,82,99,40
1,148,99,93,101,21
1,97,31,45,85,47
1,79,53,99,139,52
1,97,123,131,47,12
1,6,95,129,39,55
1,98,138,108,102,25
1,58,108,40,99,54
1,134,123,36,127,26
1,99,125,118,69,33
1,14,84,28,127,13
1,16,106,117,104,4
1,128,109,121,48,20
1,28,33,145,97,26
1,38,61,137,60,24
1,80,53,75,40,34
1,82,62,95,159,55
1,75,101,89,15,12
1,35,95,114,11,53
1,53,114,93,39,19
1,88,63,96,140,21
1,77,90,79,48,49
1,53,47,123,158,39
1,45,42,87,79,30
1,73,14,84,88,30
1,9,16,26,60,5
1,49,130,19,113,42
1,67,34,148,143,8
1,76,22,93,89,12
1,68,114,0,70,41
1,68,61,35,129,31
1,123,2,99,149,9
1,21,50,3,154,4
1,70,101,4,69,8
1,61,89,49,97,23
1,125,133,116,37,43
1,128,139,145,141,9
1,12,22,148,32,62
1,1,93,143,61,28
1,37,99,107,155,51
1,69,85,72,101,53
1,145,30,17,86,15
1,12,75,109,79,60
1,39,50,61,117,52
1,49,16,123,130,22
1,92,100,20,96,16
1,141,31,106,152,27
1,133,101,112,138,9
1,137,18,110,110,22
1,152,48,15,136,55
1,51,48,38,142,59
1,57,2,40,97,3
1,121,31,148,162,48
1,145,118,77,59,13
1,131,123,105,20,62
1,106,136,111,28,53
1,71,91,142,106,5
1,5,37,1,82,41
1,131,68,99,142,55
1,66,30,68,82,4
1,5,111,7,134,34
1,141,143,77,36,47
1,9,34,58,96,10
1,3,21,110,110,22
1,71,76,119,87,37
1,93,16,15,92,61
1,67,82,14,132,8
1,104,77,20,93,4
1,71,20,19,80,51
1,28,65,140,119,45
1,123,55,41,67,33
1,57,26,59,86,15
1,113,45,33,101,52
1,58,79,26,74,62
1,83,74,44,132,46
1,148,49,98,75,35
1,119,15,14,155,40
1,42,46,112,130,21
1,15,70,95,40,37
1,59,58,144,124,6
1,12,72,134,85,26
1,148,76,58,68,32
1,52,92,112,38,50
1,94,88,121,92,16
1,31,24,49,103,43
1,67,31,100,68,22
1,138,21,115,149,53
1,100,34,15,149,0
1,25,62,104,66,45
1,90,67,24,15,43
1,0,41,55,44,39
1,3,69,77,120,42
1,114,60,21,36,20
1,30,93,131,123,0
1,34,37,83,52,54
1,5,45,22,132,49
1,142,75,90,29,51
1,31,63,10,2,44
1,145,122,88,59,34
1,21,46,65,118,23
1,20,112,142,63,19
1,0,21,21,30,1
1,142,56,147,144,39
1,61,5,18,10,10
1,5,122,82,119,45
1,8,29,68,63,56
1,48,50,116,74,52
1,70,90,148,36,38
1,43,97,2,2,54
1,71,22,78,160,34
1,49,12,15,48,39
1,144,134,33,94,33
1,117,96,55,88,29
1,8,25,10,55,62
1,139,7,1,147,25
1,15,28,121,122,56
1,72,105,49,15,24
1,50,131,122,6,15
1,3,119,23,146,47
1,34,45,74,138,27
1,131,99,121,133,42
1,146,135,42,105,23
1,43,90,86,79,28
1,63,117,25,15,47
1,130,98,107,158,27
1,56,10,76,134,18
1,109,49,99,43,38
1,31,23,50,66,51
1,104,74,129,123,40
1,53,9,66,157,55
1,72,131,57,29,49
1,111,61,99,116,56
1,109,18,143,130,24
1,96,147,37,145,15
1,50,29,1,34,8
1,20,52,49,144,50
1,30,84,139,140,11
1,93,92,114,143,5
1,52,65,31,145,50
1,135,29,75,130,16
1,113,34,27,154,45
1,38,55,20,48,6
1,116,70,18,101,30
1,133,33,46,127,21
1,139,38,13,47,32
1,0,105,68,72,62
1,148,139,116,129,14
1,3,38,96,57,44
1,63,44,111,159,24
1,95,6,80,53,60
1,31,144,99,2,45
1,28,46,96,154,7
1,5,18,96,76,55
1,26,140,37,63,11
1,66,7,111,100,8
1,85,34,110,91,17
1,133,139,33,21,13
1,62,143,94,135,28
1,8,115,1,19,41
1,91,18,19,103,44
1,136,94,28,131,45
1,108,7,10,155,23
1,70,61,142,105,24
1,32,117,63,66,17
1,135,26,141,25,42
1,147,11,105,100,7
1,42,130,84,108,12
1,86,74,40,109,48
1,15,107,99,67,34
1,30,100,25,36,45
1,55,93,14,13,41
1,103,107,6,5,40
1,80,128,17,125,19
1,88,102,20,5,42
1,92,78,102,110,46
1,146,36,112,35,15
1,94,3,106,130,7
1,150,99,88,127,48
1,106,38,64,29,40
1,41,119,17,120,19
1,79,55,13,19,35
1,79,5,147,58,26
1,46,147,34,136,48
1,31,46,24,162,7
1,30,70,11,50,1
1,64,147,84,69,8
1,125,1,57,59,56
1,21,4,37,5,12
1,132,67,77,90,37
1,56,20,64,109,24
1,133,102,102,114,2
1,41,73,124,145,27
1,144,93,2,112,48
1,146,33,86,10,47
1,87,147,8,97,41
1,146,1,142,154,60
1,82,134,147,107,6
1,115,28,25,144,57
1,111,28,8,119,62
1,5,117,79,83,27
1,92,10,124,27,48
1,29,85,111,48,54
1,131,140,29,62,55
1,13,139,77,134,10
1,136,39,123,159,28
1,12,68,113,60,27
1,17,59,79,9,8
1,51,59,83,48,44
1,39,57,5,134,13
1,5,144,25,131,0
1,71,66,49,89,18
1,48,15,50,146,4
1,115,6,132,31,32
1,132,99,44,6,51
1,26,4,136,1,45
1,97,132,46,153,21
1,13,123,84,125,62
1,113,101,27,15,28
1,152,6,120,79,17
1,13,78,70,43,28
1,89,142,12,146,41
1,103,74,111,100,40
1,149,63,54,121,4
1,28,37,115,117,32
1,141,7,135,160,34
1,147,11,33,27,29
1,48,148,64,92,22
1,3,67,147,61,37
1,16,55,130,14,47
1,127,19,118,27,3
1,104,83,6,128,21
1,72,66,20,110,31
1,110,3,67,48,40
1,24,148,71,63,20
1,130,41,83,111,51
1,121,81,81,104,30
1,85,81,64,128,56
1,90,55,11,32,25
1,89,144,49,55,17
1,4,143,16,16,23
1,62,76,98,108,35
1,51,77,41,88,27
1,38,32,43,67,62
1,117,6,58,34,37
1,14,93,66,73,40
1,14,29,44,24,38
1,8,49,120,119,56
1,96,121,5,13,55
1,39,72,137,122,55
1,131,63,118,10,46
1,128,148,138,67,60
1,145,145,0,7,50
1,128,140,142,45,32
1,112,113,17,149,10
1,40,18,15,82,32
1,93,145,118,4,5
1,128,73,20,84,16
1,120,32,48,77,41
1,77,90,29,113,50
1,67,111,47,136,21
1,28,61,133,134,15
1,104,143,72,92,35
1,144,42,62,17,44
1,13,20,61,83,47
1,130,23,22,157,25
1,135,141,20,138,43
1,116,12,41,134,56
1,109,123,87,52,24
1,130,11,88,125,6
1,112,60,7,73,30
1,4,129,28,97,62
1,150,83,136,123,16
1,137,84,32,1,32
1,133,123,73,112,24
1,30,78,148,17,13
1,56,108,40,8,2
1,88,112,22,116,48
1,43,91,117,57,14
1,84,115,16,43,17
1,46,111,113,60,57
1,116,35,107,10,28
1,62,110,131,143,30
1,138,10,50,37,7
1,0,115,134,61,5
1,102,12,17,114,28
1,152,130,88,5,59
1,55,73,136,159,41
1,111,78,20,54,8
1,35,96,14,88,42
1,95,131,113,55,14
1,48,68,81,59,38
1,77,24,94,34,18
1,118,90,135,147,13
1,81,126,11,33,52
1,143,82,28,152,30
1,4,148,35,66,38
1,51,138,138,61,3
1,103,1,14,26,22
1,41,71,62,23,17
1,100,128,108,83,31
1,140,83,18,120,57
1,33,135,145,50,13
1,145,66,114,39,46
1,118,36,102,161,37
1,28,75,45,123,20
1,71,139,16,60,48
1,125,66,1,9,11
1,25,131,106,69,13
1,140,108,66,158,2
1,66,96,42,134,12
1,123,140,75,13,16
1,23,60,101,100,34
1,120,30,86,140,27
1,44,130,121,111,4
1,40,50,10,161,59
1,147,33,75,74,7
1,74,24,97,45,3
1,81,37,113,156,38
1,143,23,28,85,57
1,115,43,1,129,19
1,144,33,104,22,36
1,82,133,3,79,49
1,135,11,71,9,15
1,110,122,145,71,24
1,36,81,55,106,35
1,59,143,136,60,9
1,18,34,50,141,21
1,34,113,90,31,37
1,113,109,47,2,1
1,75,13,75,46,50
1,127,22,30,112,24
1,10,30,35,130,55
1,20,76,90,114,3
1,105,148,2,148,7
1,44,54,17,67,30
1,120,22,85,114,41
1,136,142,90,112,54
1,120,108,117,35,21
1,144,72,104,106,15
1,37,78,131,94,46
1,98,45,89,52,41
1,99,10,149,63,21
1,97,30,39,123,43
1,55,97,0,88,28
1,117,33,7,148,54
1,5,60,70,11,26
1,70,68,118,130,49
1,48,40,123,129,50
1,122,88,63,41,32
1,59,108,2,149,3
1,35,125,115,67,38
1,145,99,105,45,29
1,147,48,145,55,30
1,73,38,60,59,30
1,104,130,33,56,16
1,54,2,2,109,2
1,6,136,29,65,32
1,111,104,28,76,59
1,92,42,9,136,12
1,99,15,91,50,0
1,99,146,5,28,20
1,61,65,40,84,6
1,97,131,139,49,15
1,44,54,75,73,45
1,6,28,120,16,24
1,151,141,50,45,3
1,118,117,23,77,10
1,31,10,39,55,28
1,144,6,61,5,39
1,114,74,143,156,53
1,117,31,53,160,41
1,81,95,96,161,45
1,59,9,87,37,52
1,22,106,62,112,42
1,14,84,129,143,4
1,83,65,141,155,8
1,126,62,117,111,54
1,68,115,2,33,6
1,145,141,20,47,33
1,76,105,19,43,52
1,12,50,4,87,12
1,59,73,47,122,52
1,89,122,0,54,37
1,82,142,1,92,42
1,28,28,98,83,56
1,34,141,44,28,45
1,7,53,67,122,11
1,38,15,80,19,31
1,17,100,68,151,35
1,16,7,85,147,43
1,28,0,76,110,54
1,121,143,96,21,18
1,73,0,98,130,17
1,137,50,53,125,59
1,86,113,78,141,23
1,63,47,130,58,30
1,140,10,62,151,20
1,47,28,106,49,32
1,34,23,88,38,26
1,53,60,105,13,2
1,33,106,19,46,17
1,103,145,97,134,6
1,86,130,35,38,25
1,13,79,24,15,16
1,153,96,34,42,12
1,136,127,91,110,34
1,68,57,71,0,57
1,95,6,20,34,32
1,151,145,13,65,28
1,149,107,27,94,25
1,25,73,37,89,58
1,46,145,86,161,40
1,130,89,47,100,6
1,41,144,67,137,35
1,89,52,137,130,30
1,83,99,35,135,15
1,2,28,40,51,54
1,35,71,34,130,11
1,60,23,52,69,22
1,32,79,143,67,61
1,43,34,98,30,8
1,58,82,86,60,20
1,90,71,90,61,27
1,80,83,79,55,13
1,143,38,22,78,49
1,51,38,126,114,5
1,153,147,43,41,13
1,3,82,112,134,8
1,100,148,106,161,14
1,17,87,73,20,0
1,53,76,19,34,22
1,86,9,56,100,2
1,101,77,59,65,17
1,149,95,62,8,10
1,22,111,4,100,18
1,61,112,10,115,57
1,65,87,86,91,45
1,18,51,126,58,8
1,118,148,107,42,17
1,41,46,1,31,37
1,85,131,97,29,61
1,126,132,36,136,24
1,116,139,11,73,56
1,80,36,88,24,26
1,20,70,111,115,46
1,151,14,119,81,61
1,4,21,61,95,41
1,128,97,23,106,45
1,4,0,98,114,53
1,121,144,131,90,31
1,139,62,117,14,43
1,127,129,64,127,62
1,28,141,146,150,31
1,76,44,72,151,37
1,39,69,55,131,40
1,9,12,18,131,35
1,135,112,146,49,50
1,70,135,118,79,0
1,55,59,105,4,14
1,63,71,33,31,59
1,9,70,76,93,9
1,8,7,109,102,34
1,110,16,103,57,3
1,15,112,32,116,52
1,99,117,78,116,5
1,25,52,25,40,12
1,31,107,15,31,58
1,47,104,128,51,1
1,31,135,134,99,41
1,115,64,40,69,50
1,96,77,92,128,59
1,70,17,83,100,14
1,71,52,43,32,7
1,85,131,144,109,54
1,113,144,128,62,0
1,92,118,19,37,38
1,81,109,72,149,41
1,30,74,23,142,8
1,16,16,42,31,14
1,89,113,41,154,40
1,49,105,94,18,59
1,82,33,23,5,17
1,60,135,122,115,35
1,63,76,144,80,59
1,56,107,120,131,6
1,100,127,63,77,51
1,84,138,102,97,1
1,137,77,38,110,62
1,75,109,95,20,40
1,80,79,45,19,41
1,10,4,62,144,45
1,113,23,5,107,48
1,57,136,94,11,9
1,51,42,112,75,32
1,143,83,25,108,15
1,125,80,39,108,18
1,44,38,132,9,7
1,17,2,115,151,11
1,51,83,3,104,55
1,153,73,106,158,12
1,103,36,24,49,16
1,56,72,100,117,24
1,9,129,126,54,25
1,89,20,62,142,6
1,88,32,120,156,44
1,121,140,138,6,13
1,39,16,30,157,40
1,64,67,33,157,48
1,16,126,133,7,61
1,78,5,1,133,6
1,123,73,7,5,52
1,6,78,137,142,2
1,70,38,147,34,21
1,112,42,88,51,13
1,145,117,64,1,17
1,0,87,118,81,48
1,66,19,74,6,9
1,78,114,78,149,26
1,56,119,39,67,57
1,83,98,148,102,59
1,148,61,28,114,34
1,117,91,113,22,40
1,55,69,54,7,7
1,133,73,53,109,7
1,115,2,46,87,38
1,15,48,144,136,56
1,7,75,38,72,54
1,109,55,78,130,12
1,130,83,31,25,52
1,35,86,136,62,57
1,26,69,141,48,60
1,62,54,104,136,36
1,90,49,131,75,17
1,97,21,55,117,24
1,111,94,79,48,33
1,98,15,33,149,28
1,67,127,52,86,23
1,28,117,12,134,32
1,12,105,140,129,30
1,62,81,80,119,10
1,124,60,90,104,59
1,140,34,129,69,28
1,123,1,64,6,3
1,23,48,45,133,52
1,70,27,116,120,61
1,45,31,45,134,60
1,61,19,58,155,13
1,16,95,54,96,31
1,134,77,119,109,26
1,131,23,77,122,37
1,129,79,51,62,62
1,43,116,138,23,52
1,39,2,19,120,56
1,60,135,139,29,24
1,3,137,81,88,32
1,101,72,29,15,60
1,141,12,150,109,27
1,31,75,141,3,34
1,16,140,21,114,54
1,52,9,94,40,29
1,64,16,140,48,19
1,91,21,85,84,11
1,129,4,128,124,14
1,86,63,65,78,9
1,84,148,58,14,36
1,98,6,149,103,27
1,138,106,147,51,55
1,59,25,85,117,18
1,106,97,147,147,6
1,29,142,41,98,49
1,76,85,99,78,27
1,3,62,131,88,47
1,111,15,149,133,45
1,3,142,4,156,12
1,108,142,38,146,24
1,6,9,78,67,34
1,50,103,19,140,14
1,5,107,99,138,14
1,129,131,108,37,6
1,37,133,136,160,41
1,116,101,42,71,44
1,41,106,21,134,52
1,64,105,46,63,35
1,31,83,141,158,11
1,124,94,62,50,16
1,62,2,59,126,60
1,17,54,114,116,13
1,43,122,56,130,40
1,121,9,38,136,61
1,75,10,115,144,14
1,6,135,8,102,44
1,117,134,142,40,34
1,57,46,71,94,53
1,90,114,131,104,55
1,95,111,24,137,57
1,106,129,123,77,8
1,77,35,125,6,40
1,82,113,44,73,38
1,85,98,39,98,28
1,21,126,14,69,7
1,22,140,142,131,27
1,32,57,26,55,58
1,12,66,12,21,47
1,51,128,123,32,33
1,39,93,136,38,30
1,72,5,69,100,50
1,31,4,106,24,11
1,110,127,112,108,4
1,13,140,111,156,15
1,81,114,61,136,8
1,27,20,63,83,52
1,33,128,70,133,48
1,56,13,64,52,51
1,94,134,8,152,20
1,141,94,85,52,24
1,22,107,88,45,35
1,69,81,90,151,20
1,103,130,120,79,57
1,21,91,60,44,28
1,47,39,60,31,13
1,137,107,38,6,12
1,35,86,89,135,27
1,85,113,75,21,48
1,97,29,43,28,60
1,136,74,125,95,40
1,83,56,65,27,46
1,88,131,121,97,0
1,87,147,71,33,16
1,149,134,111,68,44
1,53,102,40,35,4
1,110,52,131,84,26
1,16,102,136,65,58
1,118,54,63,75,4
1,38,146,15,42,21
1,14,61,79,99,42
1,124,18,41,66,30
